Energy (keV),Intensity (CPS)
-11.519388541059465,0.0
8.520600054893693,0.0
28.560588650846853,0.0
48.60057724680001,0.0
68.64056584275316,0.0
88.68055443870632,0.0
108.72054303465947,0.0
128.76053163061263,0.0
148.8005202265658,0.0
168.84050882251896,0.0
188.88049741847212,0.0
208.92048601442528,0.0
228.9604746103784,0.0
249.00046320633157,0.0
269.04045180228474,0.0
289.0804403982379,0.0
309.12042899419106,0.0
329.1604175901442,0.385214210049413
349.2004061860974,0.0
369.24039478205054,0.0
389.2803833780037,0.770428420098826
409.32037197395687,0.770428420098826
429.36036056991003,0.0
449.4003491658632,0.770428420098826
469.4403377618163,0.385214210049413
489.48032635776946,0.385214210049413
509.5203149537226,0.385214210049413
529.5603035496758,0.385214210049413
549.6002921456289,1.540856840197652
569.6402807415822,2.311285260296478
589.6802693375353,0.770428420098826
609.7202579334885,2.311285260296478
629.7602465294416,2.311285260296478
649.8002351253947,1.9260710502470648
669.8402237213479,1.155642630148239
689.880212317301,2.311285260296478
709.9202009132542,1.9260710502470648
729.9601895092073,3.081713680395304
750.0001781051606,1.155642630148239
770.0401667011137,1.9260710502470648
790.0801552970669,3.8521421004941296
810.12014389302,3.081713680395304
830.1601324889732,3.4669278904447167
850.2001210849263,5.778213150741195
870.2401096808795,3.8521421004941296
890.2800982768326,7.319069990938846
910.3200868727859,21.571995762767127
930.360075468739,31.972779434101277
950.4000640646921,32.35799364415069
970.4400526606453,27.735423123557734
990.4800412565984,10.40078367133415
1010.5200298525516,10.40078367133415
1030.5600184485047,8.089498411037672
1050.600007044458,10.785997881383564
1070.6399956404111,19.645924712520063
1090.6799842363641,21.95720997281654
1110.7199728323174,11.941640511531801
1130.7599614282706,9.245141041185912
1150.7999500242238,7.319069990938846
1170.8399386201768,12.326854721581215
1190.87992721613,12.326854721581215
1210.9199158120832,15.023354191927107
1230.9599044080364,9.630355251235324
1250.9998930039894,10.785997881383564
1271.0398815999426,4.237356310543543
1291.0798701958959,4.622570520592956
1311.1198587918489,2.696499470345891
1331.159847387802,5.778213150741195
1351.1998359837553,3.081713680395304
1371.2398245797085,6.163427360790608
1391.2798131756615,8.474712621087086
1411.3198017716147,5.007784730642369
1431.359790367568,9.245141041185912
1451.3997789635212,11.55642630148239
1471.4397675594741,13.482497351729455
1491.4797561554274,13.867711561778867
1511.5197447513806,6.163427360790608
1531.5597333473338,8.859926831136498
1551.5997219432868,6.163427360790608
1571.63971053924,5.778213150741195
1591.6796991351932,5.778213150741195
1611.7196877311462,2.311285260296478
1631.7596763270994,2.311285260296478
1651.7996649230527,4.622570520592956
1671.8396535190059,12.326854721581215
1691.8796421149589,22.727638392915367
1711.919630710912,36.595349954694235
1731.9596193068653,50.848275726522516
1751.9996079028185,43.143991525534254
1772.0395964987715,25.038923653211842
1792.0795850947247,18.105067872322408
1812.119573690678,8.859926831136498
1832.1595622866312,6.933855780889433
1852.1995508825842,10.015569461284738
1872.2395394785374,11.171212091432976
1892.2795280744906,8.474712621087086
1912.3195166704436,10.015569461284738
1932.3595052663968,11.171212091432976
1952.39949386235,16.178996822075344
1972.4394824583032,18.105067872322408
1992.4794710542562,27.35020891350832
2012.5194596502095,30.431922593903625
2032.5594482461627,31.587565224051865
2052.5994368421157,21.95720997281654
2072.639425438069,23.883281023063603
2092.679414034022,29.661494173804797
2112.7194026299753,23.883281023063603
2132.7593912259285,28.120637333607146
2152.7993798218818,24.26849523311302
2172.839368417835,30.817136803953037
2192.8793570137877,26.194566283360082
2212.919345609741,29.276279963755385
2232.959334205694,35.824921534595404
2252.9993228016474,42.75877731548484
2273.0393113976006,63.17513044810373
2293.079299993554,73.19069990938847
2313.119288589507,82.82105516062379
2333.15927718546,71.64984306919081
2353.199265781413,75.88719937973435
2373.2392543773663,67.41248675864728
2393.2792429733195,64.33077307825197
2413.3192315692727,60.47863097775784
2433.359220165226,60.86384518780725
2453.399208761179,57.396917297362535
2473.4391973571323,64.33077307825197
2493.479185953085,58.93777413756018
2513.5191745490383,67.02727254859786
2533.5591631449915,77.04284200988259
2553.5991517409448,100.9261230329462
2573.639140336898,122.88333300576274
2593.679128932851,196.45924712520062
2613.7191175288044,355.93793008565757
2633.759106124757,634.0625897413338
2653.7990947207104,1050.4791508047492
2673.8390833166636,1506.9579897133035
2693.879071912617,1748.1020852042361
2713.91906050857,1494.6311349917223
2733.9590491045233,1093.6231423302834
2753.9990377004765,726.1287859431435
2774.0390262964297,628.2843765905926
2794.0790148923825,667.1910118055832
2814.1190034883357,836.685264227325
2834.158992084289,941.4635293607653
2854.198980680242,852.8642610494003
2874.2389692761953,715.7280022718093
2894.2789578721486,657.1754423442985
2914.318946468102,671.4283681161268
2934.3589350640545,753.4789948566518
2954.3989236600078,793.5412727017907
2974.438912255961,734.2182843541812
2994.478900851914,553.9380340510559
3014.5188894478674,350.1597169349164
3034.5588780438206,264.6421623039467
3054.598866639774,167.56818137149463
3074.638855235727,138.29190140773926
3094.67884383168,121.34247616556509
3114.718832427633,132.89890246704746
3134.7588210235863,144.84054297857926
3154.7988096195395,169.49425242174172
3174.8387982154927,152.54482717956753
3194.878786811446,153.70046980971577
3214.918775407399,127.5059035263557
3234.958764003352,108.24519302388505
3254.998752599305,107.47476460378623
3275.0387411952584,107.85997881383564
3295.0787297912116,123.65376142586156
3315.118718387165,124.03897563591097
3335.158706983118,130.587617206751
3355.198695579071,117.10511985502154
3375.2386841750244,113.25297775452742
3395.278672770977,105.16347934348974
3415.3186613669304,97.45919514250149
3435.3586499628836,95.91833830230384
3455.398638558837,84.74712621087086
3475.43862715479,81.28019832042614
3495.4786157507433,100.54090882289678
3515.5186043466965,107.47476460378623
3535.5585929426493,93.99226725205676
3555.5985815386025,99.77048040279796
3575.6385701345557,101.69655145304503
3595.678558730509,111.32690670428035
3615.718547326462,108.24519302388505
3635.7585359224154,118.26076248516978
3655.7985245183686,149.46311349917224
3675.838513114322,147.53704244892518
3695.8785017102746,154.856112439864
3715.918490306228,159.8638971705064
3735.958478902181,146.38139981877694
3755.9984674981342,127.8911177364051
3776.0384560940875,125.96504668615805
3796.0784446900407,124.80940405600981
3816.118433285994,107.47476460378623
3836.1584218819467,120.57204774546626
3856.1984104779,124.03897563591097
3876.238399073853,119.41640511531803
3896.2783876698063,129.04676036655334
3916.3183762657595,125.19461826605922
3936.3583648617127,134.05454509719573
3956.398353457666,128.27633194645452
3976.438342053619,133.66933088714632
3996.478330649572,138.67711561778867
4016.518319245525,138.67711561778867
4036.5583078414784,140.60318666803573
4056.5982964374316,151.00397033936989
4076.638285033385,148.307470869024
4096.678273629338,135.9806161474428
4116.718262225291,134.82497351729455
4136.7582508212445,154.4708982298146
4156.798239417198,140.98840087808514
4176.838228013151,130.587617206751
4196.878216609104,132.51368825699805
4216.918205205057,145.2257571886287
4236.958193801011,142.5292577182828
4256.998182396964,146.38139981877694
4277.038170992917,139.8327582479369
4297.07815958887,164.10125348104992
4317.118148184823,156.39696928006165
4337.158136780777,145.99618560872753
4357.19812537673,154.4708982298146
4377.238113972682,164.10125348104992
4397.278102568635,172.96118031218643
4417.318091164589,188.36974871416294
4437.358079760542,225.35031287890658
4457.398068356495,257.32309231300786
4477.438056952448,302.7783690988386
4497.4780455484015,324.3503648616057
4517.518034144355,357.4787869258552
4537.558022740308,296.614941738048
4557.598011336261,261.5604486235514
4577.637999932214,221.49817077841246
4597.677988528168,206.08960237643595
4617.717977124121,196.0740329151512
4637.757965720074,189.9106055543606
4657.797954316027,182.59153556342176
4677.83794291198,178.7393934629276
4697.877931507933,201.8522460658924
4717.917920103886,169.1090382116923
4737.957908699839,178.7393934629276
4757.997897295792,188.36974871416294
4778.037885891746,186.8288918739653
4798.077874487699,198.7705323854971
4818.117863083652,204.9339597462877
4838.157851679605,204.5487455362383
4858.1978402755585,207.24524500658418
4878.237828871512,209.17131605683124
4898.277817467465,226.89116971910425
4918.317806063418,224.19467024875834
4938.357794659371,234.5954539200925
4958.397783255325,226.50595550905484
4978.437771851277,230.74331181959838
4998.47776044723,232.28416865979602
5018.517749043183,221.11295656836305
5038.557737639137,200.31138922569474
5058.59772623509,236.52152497033956
5078.637714831043,232.28416865979602
5098.677703426996,229.20245497940073
5118.717692022949,213.40867236737478
5138.757680618903,249.23359390197018
5158.797669214856,229.58766918945014
5178.837657810809,229.58766918945014
5198.877646406762,234.21023971004308
5218.9176350027155,236.52152497033956
5238.957623598669,265.7978049340949
5258.997612194622,260.40480599340316
5279.037600790574,275.4281601853303
5299.0775893865275,286.59937227676323
5319.117577982481,290.4515143772574
5339.157566578434,294.30365647775153
5359.197555174387,313.5643669802222
5379.23754377034,320.1130085510622
5399.277532366294,353.2414306153117
5419.317520962247,334.36593432289044
5439.3575095582,310.48265329982684
5459.397498154153,303.93401172898683
5479.4374867501065,302.3931548887892
5499.47747534606,269.2647328245397
5519.517463942013,288.9106575370597
5539.557452537966,281.20637333607147
5559.597441133919,286.59937227676323
5579.637429729872,288.9106575370597
5599.677418325825,285.8289438566644
5619.717406921778,290.8367285873068
5639.757395517731,281.20637333607147
5659.7973841136845,282.3620159662197
5679.837372709638,290.4515143772574
5699.877361305591,303.5487975189374
5719.917349901544,318.95736592091396
5739.957338497497,321.65386539125984
5759.997327093451,323.5799364415069
5780.037315689404,323.1947222314575
5800.077304285357,312.7939385601233
5820.11729288131,345.15193220427403
5840.1572814772635,335.5215769530387
5860.197270073217,346.30757483442227
5880.237258669169,336.2920053731375
5900.277247265122,347.4632174645705
5920.3172358610755,365.95349954694234
5940.357224457029,362.1013574464482
5960.397213052982,372.50214111778234
5980.437201648935,346.6927890444717
6000.477190244888,354.0118590354105
6020.517178840842,355.16750166555875
6040.557167436795,338.2180764233846
6060.597156032748,356.323144295707
6080.637144628701,340.1441474736317
6100.677133224654,374.4282121680294
6120.717121820608,372.11692690773293
6140.757110416561,375.58385479817764
6160.797099012514,363.25700007659646
6180.837087608466,410.63834791267425
6200.87707620442,426.43213052470014
6220.917064800373,394.0741368805495
6240.957053396326,427.5877731548484
6260.997041992279,424.8912736845025
6281.0370305882325,424.5060594744531
6301.077019184186,455.32319627840616
6321.117007780139,467.26483678993793
6341.156996376092,496.9263309637427
6361.196984972045,517.3426840963616
6381.236973567999,536.9886088088817
6401.276962163952,518.1131125164604
6421.316950759905,511.94968515566984
6441.356939355858,495.7706883335945
6461.396927951811,428.3582015749472
6481.436916547764,422.96520263425543
6501.476905143717,391.3776374102036
6521.51689373967,387.14028109966006
