Energy (keV),Intensity (CPS)
-11.340946035124064,0.0
8.69908695427799,0.0
28.739119943680045,0.0
48.7791529330821,0.0
68.81918592248415,0.0
88.8592189118862,0.0
108.89925190128827,0.0
128.93928489069032,0.0
148.97931788009237,0.0
169.01935086949442,0.0
189.05938385889647,0.0
209.09941684829852,0.0
229.1394498377006,0.0
249.17948282710265,0.0
269.21951581650467,0.0
289.2595488059067,0.0
309.29958179530877,0.0
329.3396147847108,0.0
349.37964777411287,0.0
369.4196807635149,0.4227206887529777
389.45971375291697,0.4227206887529777
409.499746742319,2.1136034437648883
429.53977973172107,1.268162066258933
449.5798127211231,2.536324132517866
469.6198457105252,2.1136034437648883
489.6598786999273,1.268162066258933
509.6999116893293,2.536324132517866
529.7399446787314,2.959044821270844
549.7799776681335,4.649927576282755
569.8200106575355,2.536324132517866
589.8600436469376,4.649927576282755
609.9000766363396,5.072648265035732
629.9401096257417,5.49536895378871
649.9801426151438,4.649927576282755
670.0201756045458,5.49536895378871
690.0602085939479,6.763531020047643
710.1002415833499,2.1136034437648883
730.140274572752,4.649927576282755
750.180307562154,7.18625170880062
770.2203405515561,5.918089642541688
790.2603735409581,6.763531020047643
810.3004065303602,5.072648265035732
830.3404395197622,7.6089723975535986
850.3804725091643,5.072648265035732
870.4205054985663,5.49536895378871
890.4605384879684,8.877134463812531
910.5005714773704,7.6089723975535986
930.5406044667725,5.072648265035732
950.5806374561746,5.49536895378871
970.6206704455766,7.18625170880062
990.6607034349787,6.763531020047643
1010.7007364243807,6.763531020047643
1030.7407694137828,6.340810331294666
1050.780802403185,3.8044861987767993
1070.8208353925868,6.763531020047643
1090.860868381989,4.649927576282755
1110.900901371391,6.763531020047643
1130.940934360793,5.072648265035732
1150.980967350195,6.763531020047643
1171.021000339597,4.227206887529777
1191.0610333289992,7.6089723975535986
1211.1010663184013,6.340810331294666
1231.1410993078032,5.072648265035732
1251.1811322972053,5.072648265035732
1271.2211652866074,6.340810331294666
1291.2611982760095,10.145296530071464
1311.3012312654116,6.340810331294666
1331.3412642548135,5.072648265035732
1351.3812972442156,4.649927576282755
1371.4213302336177,3.8044861987767993
1391.4613632230198,6.340810331294666
1411.5013962124217,6.340810331294666
1431.5414292018238,6.340810331294666
1451.581462191226,8.454413775059553
1471.621495180628,4.649927576282755
1491.66152817003,5.49536895378871
1511.701561159432,7.18625170880062
1531.741594148834,6.340810331294666
1551.7816271382362,5.918089642541688
1571.821660127638,5.918089642541688
1591.8616931170402,4.649927576282755
1611.9017261064423,4.227206887529777
1631.9417590958444,7.18625170880062
1651.9817920852465,3.3817655100238215
1672.0218250746484,5.49536895378871
1692.0618580640505,8.031693086306577
1712.1018910534526,5.49536895378871
1732.1419240428547,6.340810331294666
1752.1819570322566,4.649927576282755
1772.2219900216587,7.18625170880062
1792.2620230110608,5.072648265035732
1812.302056000463,8.031693086306577
1832.3420889898648,6.340810331294666
1852.382121979267,4.227206887529777
1872.422154968669,6.763531020047643
1892.4621879580711,5.072648265035732
1912.5022209474732,7.18625170880062
1932.542253936875,4.649927576282755
1952.5822869262772,3.3817655100238215
1972.6223199156793,3.3817655100238215
1992.6623529050814,7.18625170880062
2012.7023858944833,4.227206887529777
2032.7424188838854,5.918089642541688
2052.7824518732873,4.227206887529777
2072.8224848626896,4.227206887529777
2092.8625178520915,4.649927576282755
2112.902550841494,3.8044861987767993
2132.9425838308957,6.763531020047643
2152.9826168202976,6.763531020047643
2173.0226498097,5.918089642541688
2193.062682799102,4.649927576282755
2213.1027157885037,6.340810331294666
2233.142748777906,3.3817655100238215
2253.182781767308,5.072648265035732
2273.2228147567102,7.6089723975535986
2293.262847746112,5.918089642541688
2313.302880735514,3.8044861987767993
2333.3429137249163,5.918089642541688
2353.382946714318,7.18625170880062
2373.4229797037206,4.227206887529777
2393.4630126931224,5.49536895378871
2413.5030456825243,1.268162066258933
2433.5430786719267,4.649927576282755
2453.5831116613285,5.918089642541688
2473.6231446507304,4.649927576282755
2493.6631776401327,5.918089642541688
2513.7032106295346,6.763531020047643
2533.743243618937,5.072648265035732
2553.783276608339,5.072648265035732
2573.8233095977407,3.8044861987767993
2593.863342587143,5.918089642541688
2613.903375576545,5.49536895378871
2633.9434085659473,7.18625170880062
2653.983441555349,3.8044861987767993
2674.023474544751,2.959044821270844
2694.0635075341534,6.340810331294666
2714.1035405235552,4.649927576282755
2734.143573512957,7.18625170880062
2754.1836065023595,2.959044821270844
2774.2236394917613,4.649927576282755
2794.2636724811637,7.6089723975535986
2814.3037054705655,5.918089642541688
2834.3437384599674,2.959044821270844
2854.3837714493698,5.918089642541688
2874.4238044387716,3.3817655100238215
2894.463837428174,4.227206887529777
2914.503870417576,3.3817655100238215
2934.5439034069777,4.227206887529777
2954.58393639638,4.227206887529777
2974.623969385782,6.340810331294666
2994.664002375184,5.49536895378871
3014.704035364586,3.3817655100238215
3034.744068353988,5.918089642541688
3054.7841013433904,2.959044821270844
3074.8241343327923,7.6089723975535986
