Energy (keV),Intensity (CPS)
-11.002091379389553,0.0
9.037637518828321,0.0
29.077366417046193,0.0
49.117095315264066,0.0
69.15682421348194,0.0
89.19655311169981,0.0
109.23628200991769,0.0
129.27601090813556,0.0
149.31573980635343,0.0
169.3554687045713,0.0
189.39519760278918,0.0
209.43492650100706,0.0
229.47465539922493,0.0
249.51438429744277,0.0
269.5541131956607,0.423800846226713
289.5938420938786,0.423800846226713
309.63357099209645,0.423800846226713
329.6732998903143,0.423800846226713
349.7130287885322,0.0
369.7527576867501,0.847601692453426
389.79248658496795,2.966605923586991
409.8322154831858,1.695203384906852
429.8719443814037,2.119004231133565
449.9116732796216,1.695203384906852
469.95140217783944,1.695203384906852
489.9911310760573,1.695203384906852
510.03085997427513,2.5428050773602777
530.0705888724931,2.966605923586991
550.1103177707109,6.780813539627408
570.1500466689288,5.933211847173982
590.1897755671467,2.5428050773602777
610.2295044653646,4.23800846226713
630.2692333635824,4.23800846226713
650.3089622618003,8.052216078307547
670.3486911600181,5.933211847173982
690.3884200582361,5.509411000947269
710.4281489564539,6.357012693400695
730.4678778546718,4.661809308493843
750.5076067528897,9.323618616987686
770.5473356511076,6.780813539627408
790.5870645493254,8.899817770760972
810.6267934475433,5.509411000947269
830.6665223457611,8.47601692453426
850.7062512439791,6.780813539627408
870.7459801421969,5.085610154720555
890.7857090404148,7.2046143858541205
910.8254379386327,6.357012693400695
930.8651668368506,4.23800846226713
950.9048957350684,8.47601692453426
970.9446246332863,5.085610154720555
990.9843535315041,8.47601692453426
1011.0240824297221,8.899817770760972
1031.0638113279397,2.966605923586991
1051.1035402261577,6.780813539627408
1071.1432691243756,6.357012693400695
1091.1829980225934,4.661809308493843
1111.2227269208113,4.23800846226713
1131.2624558190291,6.357012693400695
1151.302184717247,6.357012693400695
1171.3419136154648,8.052216078307547
1191.381642513683,4.23800846226713
1211.4213714119007,8.052216078307547
1231.4611003101186,4.661809308493843
1251.5008292083364,6.357012693400695
1271.5405581065543,2.966605923586991
1291.5802870047721,6.357012693400695
1311.62001590299,4.661809308493843
1331.6597448012078,7.2046143858541205
1351.6994736994257,7.628415232080834
1371.7392025976437,4.661809308493843
1391.7789314958616,6.357012693400695
1411.8186603940794,5.933211847173982
1431.8583892922973,4.23800846226713
1451.898118190515,5.933211847173982
1471.937847088733,5.933211847173982
1491.9775759869508,7.2046143858541205
1512.0173048851689,5.085610154720555
1532.0570337833867,4.661809308493843
1552.0967626816046,2.966605923586991
1572.1364915798224,5.933211847173982
1592.1762204780402,2.966605923586991
1612.215949376258,5.085610154720555
1632.255678274476,6.780813539627408
1652.2954071726938,5.085610154720555
1672.3351360709116,5.933211847173982
