Energy (keV),Intensity (CPS)
-10.84348548942058,0.0
9.194199356502942,0.0
29.231884202426464,0.0
49.269569048349986,0.0
69.30725389427352,0.0
89.34493874019702,0.0
109.38262358612056,0.0
129.42030843204407,0.0
149.4579932779676,0.0
169.49567812389114,0.0
189.53336296981465,0.0
209.57104781573815,0.0
229.6087326616617,0.0
249.64641750758523,0.0
269.6841023535087,0.0
289.72178719943224,0.0
309.7594720453558,0.3875466646191198
329.7971568912793,1.1626399938573595
349.83484173720285,1.1626399938573595
369.87252658312633,3.1003733169529584
389.91021142904987,1.9377333230955989
409.9478962749734,3.487919981572078
429.9855811208969,3.487919981572078
450.0232659668204,3.8754666461911977
470.06095081274395,5.813199969286797
490.0986356586675,4.263013310810318
510.136320504591,6.975839963144156
530.1740053505146,8.913573286239755
550.211690196438,8.138479957001516
570.2493750423615,4.650559975429438
590.2870598882851,6.200746633905917
610.3247447342086,9.301119950858876
630.3624295801321,12.789039932430953
650.4001144260557,8.138479957001516
670.4377992719792,12.013946603192714
690.4754841179027,13.176586597050074
710.5131689638263,10.076213280097114
730.5508538097497,13.564133261669193
750.5885386556732,11.626399938573593
770.6262235015968,14.726773255526552
790.6639083475203,15.501866584764791
810.7015931934438,12.013946603192714
830.7392780393674,13.951679926288312
850.7769628852909,12.789039932430953
870.8146477312143,12.789039932430953
890.8523325771379,14.726773255526552
910.8900174230614,12.401493267811833
930.927702268985,15.889413249383912
950.9653871149085,11.238853273954474
971.003071960832,9.301119950858876
991.0407568067556,14.339226590907433
1011.0784416526791,17.05205324324127
1031.1161264986026,12.013946603192714
1051.153811344526,9.301119950858876
1071.1914961904497,14.339226590907433
1091.2291810363731,15.889413249383912
1111.2668658822965,11.238853273954474
1131.3045507282202,16.276959914003033
1151.3422355741436,13.176586597050074
1171.3799204200673,11.626399938573593
1191.4176052659907,12.401493267811833
1211.4552901119143,12.401493267811833
1231.4929749578378,13.564133261669193
1251.5306598037614,12.789039932430953
1271.5683446496848,13.951679926288312
1291.6060294956083,9.301119950858876
1311.643714341532,12.401493267811833
1331.6813991874553,14.339226590907433
1351.719084033379,10.851306609335355
1371.7567688793024,11.238853273954474
1391.794453725226,12.789039932430953
1411.8321385711495,11.626399938573593
1431.8698234170731,10.076213280097114
1451.9075082629965,12.401493267811833
1471.94519310892,13.951679926288312
1491.9828779548436,13.951679926288312
1512.020562800767,13.564133261669193
1532.0582476466907,10.076213280097114
1552.095932492614,12.789039932430953
1572.1336173385378,8.913573286239755
1592.1713021844612,12.013946603192714
1612.2089870303846,12.401493267811833
1632.2466718763083,11.238853273954474
1652.2843567222317,8.138479957001516
1672.3220415681553,8.138479957001516
1692.3597264140788,10.851306609335355
1712.3974112600024,7.7509332923823955
1732.4350961059258,14.726773255526552
1752.4727809518492,10.851306609335355
1772.510465797773,14.339226590907433
1792.5481506436963,10.851306609335355
1812.58583548962,7.363386627763276
1832.6235203355434,11.626399938573593
1852.661205181467,10.851306609335355
1872.6988900273905,13.176586597050074
1892.736574873314,10.076213280097114
1912.7742597192375,10.076213280097114
1932.811944565161,14.339226590907433
1952.8496294110846,10.463759944716234
1972.887314257008,7.7509332923823955
1992.9249991029317,12.013946603192714
2012.962683948855,10.851306609335355
2033.0003687947788,12.789039932430953
2053.038053640702,13.951679926288312
2073.0757384866256,13.951679926288312
2093.113423332549,12.401493267811833
2113.1511081784724,9.301119950858876
2133.188793024396,14.339226590907433
2153.2264778703197,10.463759944716234
2173.264162716243,9.301119950858876
2193.3018475621666,11.626399938573593
2213.3395324080902,7.7509332923823955
2233.3772172540134,10.851306609335355
2253.414902099937,12.013946603192714
2273.4525869458607,10.463759944716234
2293.4902717917844,10.463759944716234
2313.5279566377076,9.688666615477995
2333.565641483631,12.789039932430953
2353.603326329555,12.789039932430953
2373.6410111754785,9.301119950858876
2393.6786960214017,10.076213280097114
2413.7163808673254,9.688666615477995
2433.754065713249,9.688666615477995
2453.791750559172,10.851306609335355
2473.829435405096,12.789039932430953
2493.8671202510195,8.138479957001516
2513.904805096943,7.7509332923823955
2533.9424899428664,11.238853273954474
2553.98017478879,6.975839963144156
2574.0178596347137,6.588293298525037
2594.055544480637,10.076213280097114
2614.0932293265605,6.975839963144156
2634.130914172484,8.913573286239755
2654.168599018408,9.301119950858876
2674.206283864331,8.138479957001516
2694.2439687102546,9.688666615477995
