Energy (keV),Intensity (CPS)
-11.456630610238765,0.0
8.582798645109722,0.0
28.62222790045821,0.0
48.661657155806694,0.0
68.70108641115519,0.0
88.74051566650368,0.0
108.77994492185216,0.0
128.81937417720064,0.0
148.85880343254914,0.0
168.89823268789763,0.0
188.93766194324613,0.0
208.9770911985946,0.0
229.0165204539431,0.0
249.05594970929158,0.0
269.09537896464,0.0
289.13480821998854,0.0
309.174237475337,0.0
329.2136667306855,0.0
349.253095986034,0.7763671998822022
369.29252524138246,1.1645507998233033
389.331954496731,1.9409179997055053
409.37138375207945,1.1645507998233033
429.4108130074279,0.7763671998822022
449.45024226277644,5.822753999116516
469.4896715181249,6.987304798939819
489.5291007734734,4.658203199293213
509.5685300288219,5.822753999116516
529.6079592841704,7.763671998822021
549.6473885395188,12.033691598174133
569.6868177948674,12.033691598174133
589.7262470502159,8.151855598763122
609.7656763055643,11.645507998233033
629.8051055609128,12.810058798056335
649.8445348162613,12.421875198115234
669.8839640716097,15.527343997644042
689.9233933269583,13.586425997938537
709.9628225823068,11.645507998233033
730.0022518376552,16.303711197526244
750.0416810930037,11.257324398291932
770.0811103483522,11.645507998233033
790.1205396037008,13.198242397997436
810.1599688590492,12.421875198115234
830.1993981143977,9.704589998527528
850.2388273697462,16.303711197526244
870.2782566250946,17.468261997349547
890.3176858804432,13.198242397997436
910.3571151357917,15.915527597585145
930.3965443911401,10.86914079835083
950.4359736464886,12.421875198115234
970.4754029018371,13.586425997938537
990.5148321571855,12.421875198115234
1010.5542614125341,11.257324398291932
1030.5936906678826,12.810058798056335
1050.633119923231,12.421875198115234
1070.6725491785796,12.810058798056335
1090.711978433928,12.810058798056335
1110.7514076892764,13.586425997938537
1130.790836944625,9.316406398586427
1150.8302661999735,15.139160397702941
1170.869695455322,14.75097679776184
1190.9091247106705,8.928222798645324
1210.9485539660188,11.257324398291932
1230.9879832213674,10.48095719840973
1251.0274124767159,10.48095719840973
1271.0668417320644,12.033691598174133
1291.106270987413,8.928222798645324
1311.1457002427614,6.210937599057617
1331.18512949811,12.810058798056335
1351.2245587534583,12.810058798056335
1371.2639880088068,11.645507998233033
1391.3034172641553,13.586425997938537
1411.3428465195038,12.810058798056335
1431.3822757748524,11.645507998233033
1451.4217050302009,15.139160397702941
1471.4611342855492,13.198242397997436
1491.5005635408977,14.75097679776184
1511.5399927962462,9.704589998527528
1531.5794220515947,10.48095719840973
1551.6188513069433,12.421875198115234
1571.6582805622918,9.316406398586427
1591.6977098176403,11.257324398291932
1611.7371390729886,9.704589998527528
1631.7765683283371,10.48095719840973
1651.8159975836857,14.36279319782074
1671.8554268390342,12.033691598174133
1691.8948560943827,12.810058798056335
1711.9342853497312,10.86914079835083
1731.9737146050795,9.704589998527528
1752.013143860428,12.421875198115234
1772.0525731157766,8.540039198704223
1792.092002371125,14.36279319782074
1812.1314316264736,16.691894797467345
1832.1708608818221,7.763671998822021
1852.2102901371704,10.48095719840973
1872.249719392519,16.303711197526244
1892.2891486478675,11.257324398291932
1912.328577903216,15.527343997644042
1932.3680071585645,8.540039198704223
1952.407436413913,16.691894797467345
1972.4468656692616,11.645507998233033
1992.4862949246099,8.928222798645324
2012.5257241799584,13.586425997938537
2032.565153435307,11.645507998233033
2052.604582690655,10.48095719840973
2072.644011946004,15.915527597585145
2092.6834412013523,13.198242397997436
2112.722870456701,9.704589998527528
2132.7622997120493,15.139160397702941
2152.801728967398,13.198242397997436
2172.8411582227463,11.257324398291932
2192.8805874780946,11.645507998233033
2212.9200167334434,12.421875198115234
2232.9594459887917,8.540039198704223
2252.9988752441404,13.974609597879638
2273.0383044994887,12.421875198115234
2293.0777337548375,10.86914079835083
2313.117163010186,11.645507998233033
2333.156592265534,7.37548839888092
2353.196021520883,8.540039198704223
2373.235450776231,10.86914079835083
2393.27488003158,13.586425997938537
2413.314309286928,10.86914079835083
2433.3537385422765,13.198242397997436
2453.393167797625,10.86914079835083
2473.4325970529735,10.092773598468629
2493.4720263083223,8.928222798645324
2513.5114555636706,7.763671998822021
2533.5508848190193,11.257324398291932
2553.5903140743676,9.704589998527528
2573.629743329716,9.704589998527528
2593.6691725850646,6.987304798939819
2613.708601840413,8.928222798645324
2633.7480310957617,9.704589998527528
2653.78746035111,8.540039198704223
2673.8268896064587,8.928222798645324
2693.866318861807,8.540039198704223
2713.9057481171553,8.928222798645324
2733.945177372504,7.37548839888092
2753.9846066278524,10.86914079835083
2774.024035883201,10.86914079835083
2794.0634651385494,6.987304798939819
2814.1028943938977,10.86914079835083
2834.1423236492465,9.316406398586427
2854.1817529045948,8.540039198704223
2874.2211821599435,7.37548839888092
2894.260611415292,7.37548839888092
2914.3000406706406,9.316406398586427
2934.339469925989,7.763671998822021
2954.378899181337,6.987304798939819
2974.418328436686,7.37548839888092
2994.457757692034,7.763671998822021
3014.497186947383,10.48095719840973
3034.5366162027312,8.151855598763122
3054.57604545808,9.704589998527528
3074.6154747134283,5.434570399175415
3094.6549039687766,6.210937599057617
3114.6943332241253,7.37548839888092
3134.7337624794736,6.987304798939819
3154.7731917348224,6.599121198998718
3174.8126209901707,7.763671998822021
3194.8520502455194,7.37548839888092
3214.8914795008677,6.210937599057617
3234.930908756216,5.434570399175415
3254.9703380115648,7.37548839888092
3275.009767266913,2.7172851995877076
3295.049196522262,7.37548839888092
3315.08862577761,5.822753999116516
3335.1280550329584,3.4936523994699096
3355.167484288307,3.1054687995288086
3375.2069135436554,5.046386799234314
3395.246342799004,9.316406398586427
3415.2857720543525,5.822753999116516
3435.3252013097012,3.8818359994110105
3455.3646305650495,6.210937599057617
3475.404059820398,3.1054687995288086
3495.4434890757466,3.4936523994699096
3515.482918331095,5.434570399175415
3535.5223475864436,4.658203199293213
3555.561776841792,4.658203199293213
3575.6012060971407,2.3291015996466067
3595.640635352489,6.210937599057617
3615.6800646078373,4.658203199293213
