,feldspar,garnet,monazite-bra,nephe,quartz,rutile,tray,zircon
feldspar,0.4642857142857143,0.03571428571428571,0.017857142857142856,0.32589285714285715,0.10714285714285714,0.0,0.049107142857142856,0.0
garnet,0.0,0.9777777777777777,0.0044444444444444444,0.013333333333333334,0.0044444444444444444,0.0,0.0,0.0
monazite-bra,0.057777777777777775,0.0,0.8,0.04888888888888889,0.08444444444444445,0.0,0.008888888888888889,0.0
nephe,0.21333333333333335,0.008888888888888889,0.03111111111111111,0.37333333333333335,0.3288888888888889,0.0,0.044444444444444446,0.0
quartz,0.14666666666666667,0.0044444444444444444,0.022222222222222223,0.26222222222222225,0.4622222222222222,0.0,0.10222222222222223,0.0
rutile,0.035555555555555556,0.0044444444444444444,0.008888888888888889,0.008888888888888889,0.017777777777777778,0.9244444444444444,0.0,0.0
tray,0.05333333333333334,0.008888888888888889,0.008888888888888889,0.035555555555555556,0.022222222222222223,0.0,0.8711111111111111,0.0
zircon,0.0,0.0,0.0,0.0,0.0,0.0,0.004484304932735426,0.9955156950672646
