Energy (keV),Intensity (CPS)
-11.513888878120698,0.0
8.525218548571152,0.0
28.564325975263003,0.0
48.60343340195485,0.0
68.6425408286467,0.0
88.68164825533856,0.0
108.7207556820304,0.0
128.75986310872224,0.0
148.7989705354141,0.0
168.83807796210596,0.0
188.8771853887978,0.0
208.91629281548964,0.0
228.9554002421815,0.0
248.99450766887335,0.0
269.03361509556515,0.0
289.07272252225704,0.0
309.11182994894887,0.0
329.1509373756407,0.38651522708012875
349.1900448023326,1.1595456812403864
369.2291522290244,1.9325761354006437
389.2682596557163,1.546060908320515
409.3073670824081,2.3190913624807727
429.34647450909995,2.7056065895609014
449.38558193579183,5.411213179121803
469.42468936248366,7.730304541602575
489.4637967891755,4.6381827249615455
509.5029042158674,6.957274087442317
529.5420116425593,5.797728406201931
549.581119069251,6.570758860362189
569.6202264959429,8.889850222842961
589.6593339226348,12.36848726656412
609.6984413493266,10.822426358243606
629.7375487760185,11.595456812403862
649.7766562027103,17.006669991525666
669.8157636294021,12.36848726656412
689.854871056094,11.981972039483992
709.8939784827859,15.074093856125021
729.9330859094777,12.36848726656412
749.9721933361695,11.595456812403862
770.0113007628614,12.755002493644248
790.0504081895533,13.914548174884635
810.0895156162451,15.074093856125021
830.128623042937,12.36848726656412
850.1677304696289,15.46060908320515
870.2068378963206,12.36848726656412
890.2459453230125,15.074093856125021
910.2850527497044,8.889850222842961
930.3241601763962,13.528032947804506
950.363267603088,11.981972039483992
970.4023750297799,15.074093856125021
990.4414824564717,10.435911131163476
1010.4805898831636,13.528032947804506
1030.5196973098555,12.755002493644248
1050.5588047365472,9.66288067700322
1070.5979121632392,11.208941585323734
1090.637019589931,13.528032947804506
1110.6761270166228,15.074093856125021
1130.7152344433148,12.36848726656412
1150.7543418700066,15.074093856125021
1170.7934492966983,12.755002493644248
1190.8325567233903,10.049395904083347
1210.871664150082,16.620154764445537
1230.9107715767739,11.208941585323734
1250.9498790034659,11.208941585323734
1270.9889864301576,11.208941585323734
1291.0280938568494,15.84712431028528
1311.0672012835414,10.822426358243606
1331.1063087102332,13.528032947804506
1351.145416136925,12.36848726656412
1371.184523563617,10.435911131163476
1391.2236309903087,9.66288067700322
1411.2627384170005,11.208941585323734
1431.3018458436925,14.687578629044893
1451.3409532703843,11.981972039483992
1471.380060697076,12.755002493644248
1491.419168123768,15.46060908320515
1511.4582755504598,11.981972039483992
1531.4973829771516,14.687578629044893
1551.5364904038436,13.141517720724378
1571.5755978305353,10.822426358243606
1591.6147052572273,10.822426358243606
1611.653812683919,6.957274087442317
1631.6929201106109,11.208941585323734
1651.7320275373029,15.074093856125021
1671.7711349639947,11.981972039483992
1691.8102423906864,8.889850222842961
1711.8493498173784,10.435911131163476
1731.8884572440702,13.528032947804506
1751.927564670762,11.208941585323734
1771.966672097454,12.755002493644248
1792.0057795241457,10.822426358243606
1812.0448869508375,11.595456812403862
1832.0839943775295,12.755002493644248
1852.1231018042213,10.435911131163476
1872.162209230913,11.208941585323734
1892.201316657605,9.276365449923091
1912.2404240842968,6.957274087442317
1932.2795315109886,11.981972039483992
1952.3186389376806,11.981972039483992
1972.3577463643724,13.141517720724378
1992.3968537910641,10.049395904083347
2012.4359612177561,8.116819768682705
2032.475068644448,11.208941585323734
2052.51417607114,12.36848726656412
2072.5532834978317,11.208941585323734
2092.5923909245234,11.208941585323734
2112.631498351215,8.116819768682705
2132.670605777907,11.208941585323734
2152.709713204599,11.595456812403862
2172.748820631291,13.914548174884635
2192.7879280579828,10.822426358243606
2212.8270354846745,8.503334995762833
2232.8661429113663,10.435911131163476
2252.905250338058,11.208941585323734
2272.9443577647503,11.981972039483992
2292.983465191442,10.049395904083347
2313.022572618134,11.595456812403862
2333.0616800448256,12.755002493644248
2353.1007874715174,8.503334995762833
2373.139894898209,10.822426358243606
2393.1790023249014,9.66288067700322
2413.218109751593,9.276365449923091
2433.257217178285,8.503334995762833
2453.2963246049767,6.957274087442317
2473.3354320316685,8.889850222842961
2493.3745394583602,13.141517720724378
2513.4136468850525,11.595456812403862
2533.4527543117442,10.435911131163476
2553.491861738436,8.116819768682705
2573.5309691651278,11.208941585323734
2593.5700765918195,13.528032947804506
2613.6091840185118,6.18424363328206
2633.6482914452035,12.36848726656412
2653.6873988718953,6.570758860362189
2673.726506298587,8.503334995762833
2693.765613725279,8.116819768682705
2713.8047211519706,8.503334995762833
2733.843828578663,7.730304541602575
2753.8829360053546,8.116819768682705
2773.9220434320464,8.503334995762833
2793.961150858738,5.024697952041674
2814.00025828543,9.66288067700322
2834.0393657121217,9.276365449923091
2854.078473138814,8.503334995762833
2874.1175805655057,8.503334995762833
2894.1566879921975,8.116819768682705
2914.1957954188892,10.435911131163476
2934.234902845581,8.889850222842961
2954.274010272273,9.66288067700322
2974.313117698965,6.570758860362189
2994.352225125657,6.957274087442317
3014.3913325523486,7.343789314522446
3034.4304399790403,5.411213179121803
3054.469547405732,8.889850222842961
3074.508654832424,10.435911131163476
3094.547762259116,8.116819768682705
3114.586869685808,6.957274087442317
