,feldspar,garnet,monazite-bra,nephe,quartz,rutile,tray,zircon
feldspar,0.7624555160142349,0.02224199288256228,0.013345195729537367,0.10053380782918149,0.06672597864768683,0.011565836298932384,0.020462633451957295,0.0026690391459074734
garnet,0.014234875444839857,0.943950177935943,0.009786476868327402,0.019572953736654804,0.0035587188612099642,0.0035587188612099642,0.005338078291814947,0.0
monazite-bra,0.036444444444444446,0.0035555555555555557,0.896,0.022222222222222223,0.028444444444444446,0.0035555555555555557,0.008,0.0017777777777777779
nephe,0.12377560106856635,0.009795191451469279,0.024933214603739984,0.6767586821015138,0.12733748886910062,0.005342831700801425,0.020480854853072127,0.01157613535173642
quartz,0.052444444444444446,0.008,0.027555555555555555,0.10844444444444444,0.7546666666666667,0.0035555555555555557,0.043555555555555556,0.0017777777777777779
rutile,0.0071174377224199285,0.008896797153024912,0.004448398576512456,0.021352313167259787,0.014234875444839857,0.9421708185053381,0.0008896797153024911,0.0008896797153024911
tray,0.020462633451957295,0.004448398576512456,0.005338078291814947,0.016903914590747332,0.010676156583629894,0.0008896797153024911,0.9297153024911032,0.011565836298932384
zircon,0.0026785714285714286,0.0,0.0,0.026785714285714284,0.0017857142857142857,0.0,0.04375,0.925
